Survey_strategy Survey_region Science_case Science_region Optic M6_%nvisits M6_%duration
time_domain time_domain_TDS_Serpens_W40 Bahramian Bahramian_XRB2 F129 0.2777777777777778 0.37222222222222223
wide_area wide_area Bahramian Bahramian_XRB1 F158 0.0 0.0
deep_spec deep_spec Bahramian Bahramian_XRB1 F158 0.0 0.0
time_domain time_domain_TDS_Galactic_Center_Q4 Bahramian Bahramian_XRB1 F158 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_Galactic_Center_Q1 Bahramian Bahramian_XRB1 F158 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_NGC6334_6357 Bahramian Bahramian_XRB1 F158 0.15555555555555556 0.4444444444444444
time_domain time_domain_TDS_Carina Bahramian Bahramian_XRB1 F158 0.15555555555555556 0.4444444444444444
time_domain time_domain_TDS_W43 Bahramian Bahramian_XRB1 F158 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_Serpens_W40 Bahramian Bahramian_XRB1 F158 0.2777777777777778 0.37222222222222223
wide_area wide_area Bahramian Bahramian_XRB2 F158 0.0 0.0
deep_spec deep_spec Bahramian Bahramian_XRB2 F158 0.0 0.0
time_domain time_domain_TDS_Galactic_Center_Q4 Bahramian Bahramian_XRB2 F158 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_Galactic_Center_Q1 Bahramian Bahramian_XRB2 F158 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_NGC6334_6357 Bahramian Bahramian_XRB2 F158 0.15555555555555556 0.4444444444444444
time_domain time_domain_TDS_Carina Bahramian Bahramian_XRB2 F158 0.15555555555555556 0.4444444444444444
time_domain time_domain_TDS_W43 Bahramian Bahramian_XRB2 F158 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_Serpens_W40 Bahramian Bahramian_XRB2 F158 0.2777777777777778 0.37222222222222223
wide_area wide_area Bahramian Bahramian_XRB1 F184 0.0 0.0
deep_spec deep_spec Bahramian Bahramian_XRB1 F184 0.0 0.0
time_domain time_domain_TDS_Galactic_Center_Q4 Bahramian Bahramian_XRB1 F184 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_Galactic_Center_Q1 Bahramian Bahramian_XRB1 F184 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_NGC6334_6357 Bahramian Bahramian_XRB1 F184 0.15555555555555556 0.4444444444444444
time_domain time_domain_TDS_Carina Bahramian Bahramian_XRB1 F184 0.15555555555555556 0.4444444444444444
time_domain time_domain_TDS_W43 Bahramian Bahramian_XRB1 F184 47.77777777777778 0.37222222222222223
wide_area wide_area Bahramian Bahramian_XRB2 F184 0.0 0.0
deep_spec deep_spec Bahramian Bahramian_XRB2 F184 0.0 0.0
time_domain time_domain_TDS_Galactic_Center_Q4 Bahramian Bahramian_XRB2 F184 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_Galactic_Center_Q1 Bahramian Bahramian_XRB2 F184 0.15555555555555556 0.37222222222222223
time_domain time_domain_TDS_NGC6334_6357 Bahramian Bahramian_XRB2 F184 0.15555555555555556 0.4444444444444444
time_domain time_domain_TDS_Carina Bahramian Bahramian_XRB2 F184 0.15555555555555556 0.4444444444444444
time_domain time_domain_TDS_W43 Bahramian Bahramian_XRB2 F184 47.77777777777778 0.37222222222222223
wide_area wide_area Bahramian Bahramian_XRB1 F213 0.0 0.0
deep_spec deep_spec Bahramian Bahramian_XRB1 F213 0.0 0.0
time_domain time_domain_TDS_Galactic_Center_Q4 Bahramian Bahramian_XRB1 F213 66.66666666666666 70.0
time_domain time_domain_TDS_Galactic_Center_Q1 Bahramian Bahramian_XRB1 F213 66.66666666666666 70.0
time_domain time_domain_TDS_NGC6334_6357 Bahramian Bahramian_XRB1 F213 47.77777777777778 0.3888888888888889
time_domain time_domain_TDS_Carina Bahramian Bahramian_XRB1 F213 47.77777777777778 0.37222222222222223
time_domain time_domain_TDS_Serpens_W40 Bahramian Bahramian_XRB1 F213 8.88888888888889 3.2444444444444445
time_domain time_domain_TDS_W43 Bahramian Bahramian_XRB1 F213 0.15555555555555556 0.37222222222222223
wide_area wide_area Bahramian Bahramian_XRB2 F213 0.0 0.0
deep_spec deep_spec Bahramian Bahramian_XRB2 F213 0.0 0.0
time_domain time_domain_TDS_Galactic_Center_Q4 Bahramian Bahramian_XRB2 F213 66.66666666666666 70.0
time_domain time_domain_TDS_Galactic_Center_Q1 Bahramian Bahramian_XRB2 F213 66.66666666666666 70.0
time_domain time_domain_TDS_NGC6334_6357 Bahramian Bahramian_XRB2 F213 47.77777777777778 0.3888888888888889
time_domain time_domain_TDS_Carina Bahramian Bahramian_XRB2 F213 47.77777777777778 0.37222222222222223
time_domain time_domain_TDS_Serpens_W40 Bahramian Bahramian_XRB2 F213 8.88888888888889 3.2444444444444445
time_domain time_domain_TDS_W43 Bahramian Bahramian_XRB2 F213 0.15555555555555556 0.37222222222222223
wide_area wide_area Bahramian Bahramian_XRB1 F146 0.0 0.0
deep_spec deep_spec Bahramian Bahramian_XRB1 F146 0.0 0.0
time_domain time_domain Bahramian Bahramian_XRB1 F146 0.0 0.0
wide_area wide_area Bahramian Bahramian_XRB2 F146 0.0 0.0
deep_spec deep_spec Bahramian Bahramian_XRB2 F146 0.0 0.0
time_domain time_domain Bahramian Bahramian_XRB2 F146 0.0 0.0
