Survey_strategy Optic Science_case M1_%pix M1_%priority
wide_area G150 Ivanov1 0.0 0.0
panchromatic G150 Ivanov1 30.76923076923077 30.76923076923077
time_domain G150 Ivanov1 0.0 0.0
wide_area G150 Hillenbrand 0.0 0.0
panchromatic G150 Hillenbrand 38.23529411764706 38.23529411764706
time_domain G150 Hillenbrand 0.0 0.0
wide_area G150 Pal 0.0 0.0
panchromatic G150 Pal 0.0 0.0
time_domain G150 Pal 0.0 0.0
