Survey_strategy Optic Science_case M1_%pix M1_%priority
wide_area F062 Kupfer 0.0 0.0
panchromatic F062 Kupfer 21.428571428571427 21.428571428571427
time_domain F062 Kupfer 0.0 0.0
wide_area F087 Kupfer 0.0 0.0
panchromatic F087 Kupfer 21.428571428571427 21.428571428571427
time_domain F087 Kupfer 0.0 0.0
wide_area F146 Daylan 0.0 0.0
panchromatic F146 Daylan 0.0 0.0
time_domain F146 Daylan 0.0 0.0
