Survey_strategy Optic Science_case M1_%pix M1_%priority
wide_area F129 Morihana2 100.0 100.0
panchromatic F129 Morihana2 2.5587828492392806 3.0821917808219177
time_domain F129 Morihana2 5.255878284923928 5.205479452054795
wide_area F184 Morihana2 100.0 100.0
panchromatic F184 Morihana2 2.5587828492392806 3.0821917808219177
time_domain F184 Morihana2 5.255878284923928 5.205479452054795
wide_area F213 Morihana2 100.0 100.0
panchromatic F213 Morihana2 2.5587828492392806 3.0821917808219177
time_domain F213 Morihana2 5.255878284923928 5.205479452054795
