Survey_strategy Survey_region Science_case Science_region Optic M6_%sky_area_nvisits
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 70.44138228918479
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 61.049197983960156
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 44.82633418402669
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 Villasenor Villasenor_Villasenor_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 Villasenor Villasenor_Villasenor_catalog F129 52.83103671688859
wide_area wide_area_Serpens Villasenor Villasenor_Villasenor_catalog F129 0.0
