Survey_strategy Optic Science_case Science_code M1_%pix M1_%priority
wide_area F087 Bachelet SP14 0.0 0.0
deep_spec F087 Bachelet SP14 0.37197901436312036 0.37197901436312036
time_domain F087 Bachelet SP14 0.7805108798486282 0.7805108798486282
wide_area F158 Bachelet SP14 31.08067429259482 31.08067429259482
deep_spec F158 Bachelet SP14 0.402081362346263 0.402081362346263
time_domain F158 Bachelet SP14 0.4751870645910381 0.4751870645910381
wide_area F213 Bachelet SP14 31.08067429259482 31.08067429259482
deep_spec F213 Bachelet SP14 0.402081362346263 0.402081362346263
time_domain F213 Bachelet SP14 1.2556979444396663 1.2556979444396663
