Survey_strategy Survey_region Science_case Science_region Optic M6_%sky_area_nvisits
wide_area wide_area_Galactic_Bulge2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Serpens De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Serpens De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Serpens De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Serpens De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Bulge1 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Bulge2 De_Furio De_Furio_SFRs_catalog F129 0.0
wide_area wide_area_Galactic_Plane1 De_Furio De_Furio_SFRs_catalog F129 0.0
