Survey_strategy Optic Science_case M1_%pix M1_%priority
wide_area F106 Drew 1.4596343390264088 1.4438821077701696
panchromatic F106 Drew 1.2339176886615002 1.2206013694551952
time_domain F106 Drew 4.138138590023324 4.093480202441203
wide_area F158 Drew 81.20532691294862 81.23697529026495
panchromatic F158 Drew 1.3392521254984575 1.3247990473355165
time_domain F158 Drew 4.138138590023324 4.093480202441203
wide_area F213 Drew 81.20532691294862 81.23697529026495
panchromatic F213 Drew 1.3392521254984575 1.3247990473355165
time_domain F213 Drew 4.138138590023324 4.093480202441203
